"CustomerID";"recency";"frequency";"monetary";"recency.prep";"frequency.prep";"monetary.prep"
13139;17;7;5055.79;-0.682430632242085;1.13778975468916;1.50831273831249
13140;109;2;264.21;0.676030085425127;-0.265491303086169;-0.655625603020651
13141;85;5;2385.8;0.494210852349153;0.760890749855915;0.957663374507906
13142;20;1;307.09;-0.563614918382561;-1.04191935307745;-0.545386994466521
13144;333;1;110.95;1.49250573515093;-1.04191935307745;-1.29145191794688
13145;40;3;319.77;-0.0568630137124392;0.188689990666781;-0.515728603943392
13146;27;1;228.91;-0.344211914100547;-1.04191935307745;-0.760741181467739
13147;11;4;712.8;-1.00068665049355;0.510936746905112;0.071912165878451
13148;30;12;3348.48;-0.267184056981517;1.74154609064934;1.20620356540323
13149;15;4;1676.06;-0.773935961651639;0.510936746905112;0.69877639553485
13151;296;1;1250.37;1.40639591701897;-1.04191935307745;0.483946327824322
13153;6;1;486.22;-1.44382554157276;-1.04191935307745;-0.208534640105235
13155;34;3;592.06;-0.175678727571964;0.188689990666781;-0.0641516436195107
13157;50;4;1721.57;0.106274661538555;0.510936746905112;0.718419466237815
13158;95;4;1201.06;0.575526630615347;0.510936746905112;0.454446677543983
13159;9;4;1379.75;-1.14739468017171;0.510936746905112;0.556138049241961
13160;23;1;91.8;-0.46143657518885;-1.04191935307745;-1.43023989679614
13161;314;1;112.75;1.4495546507031;-1.04191935307745;-1.27966213019451
13162;123;4;1644.99;0.764372236466565;0.510936746905112;0.685057139093786
13165;47;2;1021.48;0.0610382679330246;-0.265491303086169;0.335707198601726
13166;284;1;414.7;1.37613966307479;-1.04191935307745;-0.32517195315625
13167;19;4;791.33;-0.601114853975891;0.510936746905112;0.148536315413313
13168;37;4;1310.14;-0.113859796991396;0.510936746905112;0.518182087187686
13169;64;2;712.88;0.286751215706688;-0.265491303086169;0.0719944441630668
13170;27;1;116.01;-0.344211914100547;-1.04191935307745;-1.25878044457766
13171;22;3;426.81;-0.493934745823428;0.188689990666781;-0.304071594200664
13173;5;1;187.71;-1.5771187277228;-1.04191935307745;-0.906168926783224
13174;17;2;1401.06;-0.682430632242085;-0.265491303086169;0.56737549525346
13176;47;1;492.84;0.0610382679330246;-1.04191935307745;-0.198620733827744
13177;65;1;282.45;0.298086147562162;-1.04191935307745;-0.606694160161033
13178;27;11;5725.47;-0.344211914100547;1.64408039265929;1.59951958322468
13182;46;1;121.18;0.0453153294812722;-1.04191935307745;-1.22683749485394
13183;8;9;3957.78;-1.23350449830368;1.41929933441101;1.32878146033294
13184;15;10;1648.79;-0.773935961651639;1.5373187998472;0.686748908044569
13185;268;1;71.4;1.33374584818951;-1.04191935307745;-1.61428664060144
13186;40;3;1539.69;-0.0568630137124392;0.188689990666781;0.636553777658255
13187;338;1;236.02;1.50340144292601;-1.04191935307745;-0.738322642932956
13188;12;1;114.6;-0.937073636902634;-1.04191935307745;-1.26773920892357
13189;19;2;260.68;-0.601114853975891;-0.265491303086169;-0.665484440768084
13192;96;2;911.94;0.583182077107731;-0.265491303086169;0.252541343092902
13193;62;1;117.88;0.263540108754318;-1.04191935307745;-1.24706533913301
13194;136;1;60.7;0.83782508176828;-1.04191935307745;-1.73315102948014
13196;12;4;1797.78;-0.937073636902634;0.510936746905112;0.750178766865573
13198;11;6;3384.09;-1.00068665049355;0.965118040658062;1.2139599701494
13199;4;37;9335.28;-1.7402564029738;3.00284636511835;1.95797987612517
13200;20;4;870.09;-0.563614918382561;0.510936746905112;0.218099231222181
13203;10;4;869.46;-1.07036682305268;0.510936746905112;0.217568185466698
13207;16;2;250.26;-0.726752593633555;-0.265491303086169;-0.695384100187545
13208;59;6;1205.9;0.227280357444524;0.965118040658062;0.457395300263649
13209;31;8;5820.16;-0.243211795915804;1.28736479689639;1.61154684915967
13210;94;1;353.48;0.567790172603146;-1.04191935307745;-0.442261194381706
13211;11;3;1197.42;-1.00068665049355;0.188689990666781;0.452221279911455
13212;20;3;780.58;-0.563614918382561;0.188689990666781;0.138508403238145
13213;57;5;1518.43;0.202067912095274;0.760890749855915;0.626359286587616
13216;268;1;333.74;1.33374584818951;-1.04191935307745;-0.484384517082491
13217;123;3;133.62;0.764372236466565;0.188689990666781;-1.15523909743903
13218;128;1;62.64;0.79350312037681;-1.04191935307745;-1.71012028091173
13220;79;4;819.29;0.44069268844755;0.510936746905112;0.173993595104626
13221;241;2;847.41;1.25611153026439;-0.265491303086169;0.198735047557742
13223;201;2;163.2;1.12342480492044;-0.265491303086169;-1.00870702787412
13224;61;2;2150.85;0.251652229594157;-0.265491303086169;0.881650362152628
13225;4;7;6083.04;-1.7402564029738;1.13778975468916;1.64393866965303
13226;274;1;108.21;1.34993296980596;-1.04191935307745;-1.30977058765021
13227;202;1;257.7;1.12705304293703;-1.04191935307745;-0.673911644626781
13228;82;1;358;0.467941375065522;-1.04191935307745;-0.43294716225024
13229;226;1;160.95;1.20913037175107;-1.04191935307745;-1.01888013929132
13230;5;14;2763.41;-1.5771187277228;1.91421780468044;1.06539532215035
13232;13;7;1357.6;-0.878555337029076;1.13778975468916;0.544272185231099
13233;75;2;605.12;0.402705522939598;-0.265491303086169;-0.0481558195525133
13235;213;1;101.17;1.16581861980572;-1.04191935307745;-1.35904988057815
13236;25;2;727.27;-0.400477243131566;-0.265491303086169;0.0866460567163378
13238;18;4;680.83;-0.640642775501591;0.510936746905112;0.038269746147949
13239;262;1;329.56;1.31719219473583;-1.04191935307745;-0.493623396926975
13240;97;4;663.65;0.590758191121081;0.510936746905112;0.0195324869382858
13242;113;3;270.4;0.702378467080949;0.188689990666781;-0.638651425389316
13243;204;1;600.07;1.13425594316932;-1.04191935307745;-0.0542997254261124
13244;93;1;121.74;0.559970970155362;-1.04191935307745;-1.22345959844559
13245;51;1;430.5;0.12075213382908;-1.04191935307745;-0.297761031703249
13246;19;6;1922.1;-0.601114853975891;0.965118040658062;0.79920501885743
13247;18;4;501.12;-0.640642775501591;0.510936746905112;-0.1864066101781
13248;125;2;465.68;0.776164241459672;-0.265491303086169;-0.240176607698654
13249;93;3;711.41;0.559970970155362;0.188689990666781;0.0704811048896627
13253;157;2;1030.4;0.942802746032979;-0.265491303086169;0.3420817777932
13255;10;1;164.96;-1.07036682305268;-1.04191935307745;-1.00084662513034
13256;15;1;0;-0.773935961651639;-1.04191935307745;-6.43337010937753
13258;12;3;698.58;-0.937073636902634;0.188689990666781;0.0571385429456807
13259;62;1;292.32;0.263540108754318;-1.04191935307745;-0.581517805365054
13260;62;1;557.62;0.263540108754318;-1.04191935307745;-0.108087465446012
13261;269;2;944.1;1.33646871338473;-0.265491303086169;0.277951280259429
13262;264;1;200.29;1.32275182958798;-1.04191935307745;-0.858629337822743
13263;2;35;7454.07;-2.24700830764392;2.94059985762253;1.79297231592758
13265;54;5;2107.66;0.162539990569575;0.760890749855915;0.866777373547288
13266;12;12;3717.67;-0.937073636902634;1.74154609064934;1.28289178075306
13267;3;18;4089.89;-1.95057744624288;2.19572738440229;1.35285677505266
13268;18;11;3167.64;-0.640642775501591;1.64408039265929;1.16549537061484
13269;2;14;4964.49;-2.24700830764392;1.91421780468044;1.49495070688156
13271;38;1;178.26;-0.0943629493057696;-1.04191935307745;-0.944023967155351
13272;32;2;276.56;-0.220000688963434;-0.265491303086169;-0.62214082221997
13273;114;1;138.98;0.708819816765396;-1.04191935307745;-1.1264217144851
13276;64;2;590.93;0.286751215706688;-0.265491303086169;-0.0655522055061951
13277;16;4;258.4;-0.726752593633555;0.510936746905112;-0.671923379021482
13278;41;1;542.73;-0.0388105296045995;-1.04191935307745;-0.127929657077791
13279;79;1;126.3;0.44069268844755;-1.04191935307745;-1.1965181987998
13280;123;3;814.86;0.764372236466565;0.188689990666781;0.17001858770751
13282;19;3;1047.84;-0.601114853975891;0.188689990666781;0.354387224963083
13283;60;2;93.66;0.239567847688604;-0.265491303086169;-1.41554767936086
13284;331;1;196.15;1.48810157448372;-1.04191935307745;-0.873936610639736
13285;24;4;2709.12;-0.430321732232512;0.510936746905112;1.05084715492316
13291;156;1;361.11;0.938131238382333;-1.04191935307745;-0.42660663729917
13292;39;2;578.94;-0.0753725709579105;-0.265491303086169;-0.0805801907273865
13294;190;2;873.74;1.08227853528547;-0.265491303086169;0.221168378760211
13295;360;1;201.2;1.54950251842989;-1.04191935307745;-0.855307110590552
13296;138;1;87.4;0.848498095552437;-1.04191935307745;-1.46621446254306
13297;8;4;2089.85;-1.23350449830368;0.510936746905112;0.860555340517767
13298;2;1;360;-2.24700830764392;-1.04191935307745;-0.428863367220743
13299;269;1;142.5;1.33646871338473;-1.04191935307745;-1.10809487912714
13300;170;1;365.29;1.00096275701927;-1.04191935307745;-0.418170106467248
13301;104;4;618.09;0.64170037698129;0.510936746905112;-0.0326082524468506
13302;156;1;63.75;0.938131238382333;-1.04191935307745;-1.69726111119009
13304;352;1;300.42;1.53307287285706;-1.04191935307745;-0.561483259330099
13305;5;9;1864.66;-1.5771187277228;1.41929933441101;0.776959873882035
13307;121;1;15;0.752386911326943;-1.04191935307745;-2.7544822705252
13308;23;3;1367.61;-0.46143657518885;0.188689990666781;0.549658384343003
13309;8;5;1456.79;-1.23350449830368;0.760890749855915;0.595974603497873
13310;29;3;1083.63;-0.291969090181892;0.188689990666781;0.379011347121201
13311;5;2;598.57;-1.5771187277228;-0.265491303086169;-0.0561346088587521
13313;23;5;1555.32;-0.46143657518885;0.760890749855915;0.643959215967598
13314;2;3;578.66;-2.24700830764392;0.188689990666781;-0.0809348429723452
13316;38;4;5815.49;-0.0943629493057696;0.510936746905112;1.61095828066851
13317;67;6;2140.07;0.32024203884927;0.965118040658062;0.877966297581421
13318;2;3;640.76;-2.24700830764392;0.188689990666781;-0.00620036250995385
13319;6;26;10692.49;-1.44382554157276;2.6076338913804;2.05750997883223
13320;79;4;1491.7;0.44069268844755;0.510936746905112;0.613337382715357
13321;73;2;567.36;0.382945172472302;-0.265491303086169;-0.0953926608731373
13322;18;1;199.48;-0.640642775501591;-1.04191935307745;-0.861599200805946
13323;4;5;787.85;-1.7402564029738;0.760890749855915;0.145305058189638
13324;37;10;7072.8;-0.113859796991396;1.5373187998472;1.75447481205064
13325;82;1;675.3;0.467941375065522;-1.04191935307745;0.0322905832074693
13327;39;8;3617.57;-0.0753725709579105;1.28736479689639;1.26287873968035
13328;317;1;1308.48;1.45650641585421;-1.04191935307745;0.517252520148636
13329;32;1;436.2;-0.220000688963434;-1.04191935307745;-0.288118516548203
13330;93;3;1140.93;0.559970970155362;0.188689990666781;0.416789935877664
13332;15;1;350.9;-0.773935961651639;-1.04191935307745;-0.447631135881227
13334;83;3;3536.82;0.476803161868142;0.188689990666781;1.24632658865395
13336;78;1;795.12;0.431379333712211;-1.04191935307745;0.152039291064717
13338;158;1;431.82;0.947444593117671;-1.04191935307745;-0.295516719273435
13339;201;1;860.12;1.12342480492044;-1.04191935307745;0.209649767093135
13340;46;7;10736.48;0.0453153294812722;1.13778975468916;2.06052040125815
13341;261;1;775.85;1.31439644196044;-1.04191935307745;0.134052299424687
13343;178;1;303.93;1.03458194263428;-1.04191935307745;-0.552968782075285
13344;68;3;2543.72;0.331073177098158;0.188689990666781;1.00465730003136
